id,Influencer_name,Handle,Followers,Posts,Likes,Category,Sentiment,audience_location,audience_age,audience_gender,Platform,Engagement_rate
1143,Salman Khan,Vicky@kaushal,338878,545,41313,Art Supplies,Neutral,Madhya Pradesh,18-30,Female,Twitter,1.091193805
1144,Zoe Williams,Sanjay Dutt@abcAiden Smith@abc,440405,51,29251,Eco-friendly Goods,Neutral,Uttar Pradesh,18-30,All,Twitter,1.091193805
1145,Emma Garcia,Sarukh khan@abc,784742,605,20008,Smartphones,Negative,Kerala,18-30,All,Twitter,1.058344971
1146,Noah Martinez,Vicky@kaushal,971583,433,41717,Fashion Accessories,Negative,Haryana,15-24,Male,Twitter,1.058344971
1147,Sanjay DuttAiden Smith,Lucas Brown@abc,885659,976,40011,Art Supplies,Positive,Karnataka,All,Male,Facebook,1.046062407
1148,Emma Garcia,Zoe Williams@abc,784742,944,15636,Fashion Accessories,Neutral,Uttar Pradesh,All,Male,Instagram,1.046062407
1149,Lucas Brown,Rohit@abc,971583,190,39221,Clothing,Positive,Uttar Pradesh,22-40,Female,Tiktok,1.041513254
1150,Ankit,Akshay@kumar,981916,245,24228,Travel Services,Positive,Goa,15-24,Female,Tiktok,1.041513254
1151,Isabella Anderson,Emma Garcia@abc,612971,143,12931,Gaming Products,Neutral,Uttar Pradesh,15-24,All,Youtube,1.034816385
1152,Isabella Anderson,Sarukh khan@abc,341829,976,6903,Home Appliances,Negative,Tamil Nadu,22-40,Male,Instagram,1.034816385
1153,Ethan Jones,Ankit@jk,254997,690,30531,Fashion Accessories,Positive,Karnataka,22-40,All,Instagram,1.031951575
1154,Gaurav,Lucas Brown@abc,857495,135,41587,Food Products,Negative,Punjab,22-40,Male,Youtube,1.031951575
1155,Amelia Taylor,Rohit@abc,324945,51,20008,Gadgets,Negative,Uttar Pradesh,15-24,Female,Twitter,1.030598346
1156,Jackson Lee,Saurav@jn,741445,976,13377,Food Products,Positive,Uttar Pradesh,22-40,All,Twitter,1.030598346
1157,Liam Harris,Lucas Brown@abc,487464,961,20008,Eco-friendly Goods,Negative,Uttar Pradesh,40-50,Male,Instagram,1.003246332
1158,Jackson Lee,Amelia Taylor@abc,495171,190,27084,Books,Neutral,Karnataka,15-24,Male,Youtube,1.003246332
1159,Akshay,Lucas Brown@abc,287030,317,8042,Cosmetics,Negative,Rajasthan,18-28,Male,Youtube,0.979806974
1160,Zoe Williams,Rohit@abc,612971,135,41587,Home Appliances,Neutral,Uttar Pradesh,30-45,Female,Youtube,0.979806974
1161,Sarukh khan,Sarukh khan@abc,204024,205,24716,Fashion Accessories,Neutral,Maharashtra,25-40,Female,Facebook,0.951406167
1162,Ethan Jones,Gagan@fef,426339,690,29251,Pet Supplies,Neutral,Delhi,22-40,Male,Twitter,0.951406167
1163,Salman Khan,Sujeet@r,664210,58,30531,Home Appliances,Negative,Karnataka,15-24,All,Instagram,0.92317669
1164,Gagan,Amelia Taylor@abc,638336,433,22289,Smartphones,Positive,Madhya Pradesh,All,Male,Tiktok,0.92317669
1165,Jackson Lee,Gagan@fef,664210,412,28785,Food Products,Negative,Bihar,25-40,Female,Facebook,0.918921747
1166,Elijah White,Ava Wilson@abc,757739,390,12690,Food Products,Negative,Rajasthan,18-30,Female,Instagram,0.918921747
1167,Amitabh,Vicky@kaushal,801403,609,22289,Nutrition Products,Negative,Karnataka,18-30,All,Instagram,0.909679982
1168,Ethan Jones,Ava Wilson@abc,638336,127,7083,Gaming Products,Neutral,Kerala,18-25,Male,Tiktok,0.909679982
1169,Sarukh khan,Faisal@dscdf,851696,999,8042,Pet Supplies,Neutral,Delhi,30-45,Female,Tiktok,0.902589641
1170,Gaurav,Lucas Brown@abc,169890,60,36337,Eco-friendly Goods,Neutral,Uttar Pradesh,18-28,Male,Instagram,0.902589641
1171,Jackson Lee,Elijah White@abc,409843,961,17005,Gadgets,Negative,Rajasthan,All,All,Instagram,0.860526296
1172,Isabella Anderson,Noah Martinez@abc,360266,301,20008,Fashion Accessories,Negative,Kerala,25-40,Male,Facebook,0.860526296
1173,Gaurav,Rohit@abc,324945,135,37363,Travel Services,Negative,Delhi,22-40,Male,Facebook,0.857276562
1174,Rahul,Oliver Thompson@abc,702603,193,34817,Art Supplies,Negative,Kerala,22-40,All,Youtube,0.857276562
1175,Gaurav,Gaurav@jn,664210,832,17005,Food Products,Negative,Karnataka,18-28,Female,Facebook,0.849345889
1176,Gaurav,Sarukh khan@abc,767339,669,47405,Gaming Products,Neutral,Maharashtra,40-50,Female,Twitter,0.849345889
1177,Sarukh khan,Isabella Anderson@abc,202147,114,25661,Clothing,Negative,Tamil Nadu,All,Female,Youtube,0.848747646
1178,Mia Johnson,Lucas Brown@abc,750376,762,49725,Art Supplies,Neutral,Kerala,18-30,All,Instagram,0.848747646
1179,Ava Wilson,Liam Harris@abc,784742,609,7083,Smartphones,Negative,Rajasthan,22-40,Female,Twitter,0.825978007
1180,Oliver Thompson,Oliver Thompson@abc,202147,143,26869,Home Appliances,Neutral,Bihar,All,All,Youtube,0.825978007
1181,Rohit,Rahul@cdf,258700,153,28785,Travel Services,Neutral,Delhi,18-30,All,Tiktok,0.805019271
1182,Akshay,Oliver Thompson@abc,767339,127,13377,Travel Services,Negative,Haryana,40-50,All,Tiktok,0.805019271
1183,Saurav,Oliver Thompson@abc,341829,58,12931,Nutrition Products,Negative,Tamil Nadu,25-40,Female,Youtube,0.700179817
1184,Ava Wilson,Amitabh@abc,980666,973,26257,Gaming Products,Neutral,Madhya Pradesh,40-50,All,Twitter,0.700179817
1185,Ethan Jones,Sarukh khan@abc,801403,922,32383,Cosmetics,Negative,Tamil Nadu,18-30,Female,Facebook,0.691026151
1186,Liam Harris,Gaurav@jn,338878,394,41717,Cosmetics,Neutral,Punjab,15-24,All,Youtube,0.691026151
1187,Ashwin,Isabella Anderson@abc,258700,114,6893,Food Products,Negative,West Bengal,15-24,All,Tiktok,0.688283013
1188,Lucas Brown,Ethan Jones@abc,426339,545,26257,Fashion Accessories,Neutral,Karnataka,30-45,Male,Tiktok,0.688283013
1189,Noah Martinez,Zoe Williams@abc,784742,973,28180,Eco-friendly Goods,Neutral,Goa,18-30,Female,Youtube,0.620329043
1190,Akshay,Rahul@cdf,341829,190,26869,Travel Services,Neutral,Kerala,40-50,Female,Youtube,0.620329043
1191,Ashwin,Rahul@cdf,183216,999,6903,Clothing,Neutral,Maharashtra,22-40,Male,Facebook,0.617939623
1192,Sophia Rodriguez,Lucas Brown@abc,169890,669,43038,Nutrition Products,Neutral,Rajasthan,18-28,Female,Instagram,0.617939623
1193,Vicky,Saurav@jn,709166,135,26257,Cosmetics,Neutral,Delhi,18-30,All,Twitter,0.616940315
1194,Vicky,Ashwin@ravichandra,202147,390,18570,Gaming Products,Negative,Madhya Pradesh,22-40,Male,Twitter,0.616940315
1195,Lucas Brown,Rohit@abc,302086,229,12931,Nutrition Products,Neutral,Rajasthan,18-25,Female,Twitter,0.599701826
1196,Gagan,Rohit@abc,997417,412,13377,Art Supplies,Negative,Madhya Pradesh,15-24,Female,Facebook,0.599701826
1197,Noah Martinez,Ankit@jk,360266,962,30531,Cosmetics,Neutral,Rajasthan,40-50,Female,Youtube,0.596897843
1198,Isabella Anderson,Liam Harris@abc,971583,540,29874,Gadgets,Negative,Maharashtra,18-25,Male,Twitter,0.596897843
1199,Liam Harris,Isabella Anderson@abc,981916,832,7083,Travel Services,Negative,Rajasthan,18-30,Male,Instagram,0.587461775
1200,Akshay,Vicky@kaushal,341829,999,49725,Fashion Accessories,Negative,Punjab,25-40,Male,Youtube,0.587461775
1201,Rohit,Sarukh khan@abc,842653,241,5494,Gaming Products,Positive,Goa,15-24,All,Twitter,48.20723684
1202,Ankit,Isabella Anderson@abc,750376,127,21103,Nutrition Products,Negative,West Bengal,22-40,Male,Facebook,48.20723684
1203,Saurav,Noah Martinez@abc,767339,978,20008,Gadgets,Positive,Kerala,18-30,All,Instagram,47.11635351
1204,Emma Garcia,Isabella Anderson@abc,992087,999,24228,Gadgets,Neutral,Madhya Pradesh,22-40,All,Twitter,47.11635351
1205,Amitabh,Ava Wilson@abc,113855,205,27018,Fashion Accessories,Neutral,Bihar,All,All,Youtube,36.52628343
1206,Gagan,Salman Khan@abc,324945,135,6893,Travel Services,Negative,Haryana,18-30,Female,Youtube,36.52628343
1207,Elijah White,Akshay@kumar,202147,241,7083,Gaming Products,Neutral,Karnataka,18-28,Female,Twitter,34.54117823
1208,Salman Khan,Amelia Taylor@abc,784742,986,7083,Nutrition Products,Negative,Uttar Pradesh,30-45,Female,Instagram,34.54117823
1209,Gagan,Ashwin@ravichandra,842653,190,22289,Food Products,Negative,Goa,15-24,All,Tiktok,32.16236558
1210,Mia Johnson,Rohit@abc,664210,545,20008,Fashion Accessories,Positive,Maharashtra,18-28,Female,Tiktok,32.16236558
1211,Vicky,Liam Harris@abc,856447,58,41313,Travel Services,Negative,Rajasthan,18-30,All,Facebook,32.01812277
1212,Isabella Anderson,Gagan@fef,885659,433,34550,Art Supplies,Negative,Delhi,15-24,All,Youtube,32.01812277
1213,Vicky,Ethan Jones@abc,409843,847,28180,Home Appliances,Neutral,Rajasthan,15-24,Male,Tiktok,31.71141719
1214,Mia Johnson,Emma Garcia@abc,426339,317,22289,Nutrition Products,Neutral,Karnataka,All,Male,Instagram,31.71141719
1215,Ankit,Liam Harris@abc,682670,412,30531,Cosmetics,Negative,Karnataka,18-25,All,Instagram,27.36739024
1216,Saurav,Rahul@cdf,546160,944,24651,Nutrition Products,Negative,Punjab,15-24,All,Facebook,27.36739024
1217,Akshay,Sujeet@r,254997,540,40347,Gadgets,Negative,Gujarat,30-45,Female,Facebook,27.30798268
1218,Noah Martinez,Zoe Williams@abc,638336,545,34550,Gaming Products,Neutral,West Bengal,22-40,Male,Twitter,27.30798268
1219,Noah Martinez,Amelia Taylor@abc,664210,412,49145,Home Appliances,Negative,Madhya Pradesh,18-30,All,Tiktok,26.37089618
1220,Gagan,Sophia Rodriguez@abc,495171,412,12690,Gadgets,Negative,Madhya Pradesh,25-40,Female,Youtube,26.37089618
1221,Sarukh khan,Amitabh@abc,857495,632,46587,Cosmetics,Negative,Rajasthan,30-45,Female,Facebook,26.15853246
1222,Jackson Lee,Rohit@abc,757739,390,37363,Fashion Accessories,Neutral,Karnataka,18-25,Male,Tiktok,26.15853246
1223,Rahul,Gaurav@jn,801403,690,36337,Pet Supplies,Neutral,Madhya Pradesh,15-24,Female,Tiktok,25.95891454
1224,Akshay,Sujeet@r,702603,241,12822,Fashion Accessories,Positive,Bihar,18-25,Male,Twitter,25.95891454
1225,Amelia Taylor,Noah Martinez@abc,750376,609,34550,Cosmetics,Neutral,Gujarat,15-24,All,Facebook,25.59114383
1226,Rahul,Sanjay Dutt@abcAiden Smith@abc,801403,986,46587,Eco-friendly Goods,Negative,Maharashtra,30-45,Female,Twitter,25.59114383
1227,Jackson Lee,Ava Wilson@abc,704611,847,28785,Gadgets,Neutral,Kerala,22-40,All,Instagram,25.0749733
1228,Sujeet,Emma Garcia@abc,733223,572,34817,Travel Services,Positive,Kerala,18-30,All,Twitter,25.0749733
1229,Salman Khan,Amitabh@abc,997417,153,22289,Travel Services,Negative,Haryana,30-45,Female,Tiktok,25.02461055
1230,Ankit,Rahul@cdf,704611,669,28180,Home Appliances,Negative,Madhya Pradesh,30-45,Female,Twitter,25.02461055
1231,Akshay,Ankit@jk,204024,58,42833,Smartphones,Neutral,Maharashtra,15-24,Male,Tiktok,24.67815181
1232,Amitabh,Noah Martinez@abc,487464,153,21103,Travel Services,Negative,Tamil Nadu,All,Female,Instagram,24.67815181
1233,Vicky,Isabella Anderson@abc,981916,922,18570,Eco-friendly Goods,Positive,Delhi,18-30,Male,Youtube,24.58968365
1234,Ethan Jones,Liam Harris@abc,487464,999,25661,Cosmetics,Negative,Madhya Pradesh,30-45,All,Twitter,24.58968365
1235,Zoe Williams,Saurav@jn,702603,229,25661,Home Appliances,Neutral,Delhi,18-30,All,Facebook,24.00558307
1236,Ankit,Zoe Williams@abc,324945,241,26257,Art Supplies,Neutral,West Bengal,15-24,All,Twitter,24.00558307
1237,Vicky,Oliver Thompson@abc,750376,51,28785,Smartphones,Positive,Tamil Nadu,25-40,All,Twitter,23.10618455
1238,Ankit,Gagan@fef,992087,757,27018,Pet Supplies,Negative,Rajasthan,All,All,Tiktok,23.10618455
1239,Sanjay DuttAiden Smith,Ashwin@ravichandra,113855,757,18570,Home Appliances,Neutral,Kerala,All,All,Instagram,22.86368523
1240,Akshay,Sujeet@r,409843,605,28180,Travel Services,Neutral,Karnataka,All,Male,Instagram,22.86368523
1241,Salman Khan,Isabella Anderson@abc,338878,241,7083,Cosmetics,Negative,Rajasthan,18-28,Female,Facebook,22.7624004
1242,Rahul,Faisal@dscdf,980666,832,26869,Travel Services,Neutral,Kerala,15-24,Female,Instagram,22.7624004
1243,Faisal,Ava Wilson@abc,784742,545,12690,Home Appliances,Neutral,Punjab,All,All,Facebook,22.60819598
1244,Saurav,Salman Khan@abc,324945,832,43038,Smartphones,Neutral,Haryana,30-45,Male,Twitter,22.60819598
1245,Ashwin,Faisal@dscdf,366076,962,6893,Travel Services,Negative,Uttar Pradesh,15-24,Female,Facebook,22.44882152
1246,Ashwin,Gaurav@jn,997417,122,25661,Smartphones,Negative,Goa,40-50,All,Tiktok,22.44882152
1247,Jackson Lee,Salman Khan@abc,202147,60,34550,Food Products,Positive,Rajasthan,18-30,All,Instagram,22.33095379
1248,Amitabh,Sophia Rodriguez@abc,254997,229,21697,Smartphones,Neutral,Karnataka,15-24,All,Instagram,22.33095379
1249,Faisal,Gaurav@jn,114466,609,21103,Eco-friendly Goods,Negative,Tamil Nadu,18-30,Male,Facebook,21.38634038
1250,Liam Harris,Ethan Jones@abc,409843,193,13377,Travel Services,Positive,Karnataka,18-30,Male,Youtube,21.38634038
1251,Sujeet,Noah Martinez@abc,856447,143,34817,Home Appliances,Neutral,Madhya Pradesh,18-25,Female,Twitter,21.14014252
1252,Ethan Jones,Ashwin@ravichandra,702603,832,17005,Nutrition Products,Neutral,Kerala,18-30,Male,Instagram,21.14014252
1253,Salman Khan,Oliver Thompson@abc,230748,508,37363,Travel Services,Neutral,Kerala,15-24,Male,Facebook,20.95426518
1254,Lucas Brown,Amelia Taylor@abc,230748,847,43038,Clothing,Neutral,Uttar Pradesh,30-45,Male,Twitter,20.95426518
1255,Salman Khan,Oliver Thompson@abc,702603,762,17005,Pet Supplies,Neutral,Karnataka,22-40,All,Facebook,20.78869476
1256,Lucas Brown,Gaurav@jn,682670,544,41587,Smartphones,Neutral,Karnataka,18-28,All,Youtube,20.78869476
1257,Gagan,Sarukh khan@abc,981575,762,12822,Cosmetics,Positive,Punjab,15-24,Male,Tiktok,20.33162967
1258,Ankit,Akshay@kumar,885659,358,26869,Smartphones,Negative,Tamil Nadu,25-40,Female,Twitter,20.33162967
1259,Gaurav,Sophia Rodriguez@abc,638336,545,29251,Travel Services,Negative,Tamil Nadu,18-25,Male,Instagram,19.96491161
1260,Saurav,Zoe Williams@abc,885659,245,31587,Fashion Accessories,Positive,Goa,40-50,Male,Facebook,19.96491161
1261,Elijah White,Isabella Anderson@abc,487464,394,6893,Smartphones,Positive,Goa,22-40,Female,Instagram,19.40931516
1262,Jackson Lee,Vicky@kaushal,426339,229,22289,Travel Services,Neutral,West Bengal,25-40,Female,Tiktok,19.40931516
1263,Sanjay DuttAiden Smith,Sophia Rodriguez@abc,338878,540,43038,Nutrition Products,Neutral,Karnataka,All,Female,Tiktok,18.97520661
1264,Rohit,Amelia Taylor@abc,612971,390,5494,Fashion Accessories,Neutral,Kerala,18-25,All,Facebook,18.97520661
1265,Ankit,Elijah White@abc,885659,944,46587,Gaming Products,Negative,Rajasthan,40-50,Female,Twitter,18.85349793
1266,Sanjay DuttAiden Smith,Saurav@jn,750376,962,25661,Gadgets,Negative,Haryana,All,All,Instagram,18.85349793
1267,Isabella Anderson,Emma Garcia@abc,338878,205,49725,Smartphones,Negative,Kerala,15-24,Female,Twitter,18.59366869
1268,Akshay,Noah Martinez@abc,638336,544,36337,Travel Services,Negative,Tamil Nadu,18-30,Male,Twitter,18.59366869
1269,Sujeet,Lucas Brown@abc,997417,605,41717,Cosmetics,Neutral,Karnataka,22-40,All,Tiktok,18.58125352
1270,Gagan,Salman Khan@abc,230748,122,24651,Pet Supplies,Neutral,Kerala,15-24,Male,Instagram,18.58125352
1271,Ashwin,Akshay@kumar,801403,690,17005,Gadgets,Neutral,Goa,40-50,All,Youtube,18.33361328
1272,Sujeet,Noah Martinez@abc,709166,669,17005,Clothing,Negative,Gujarat,All,Female,Facebook,18.33361328
1273,Rohit,Ava Wilson@abc,757739,534,5859,Travel Services,Positive,Uttar Pradesh,25-40,All,Youtube,18.09711648
1274,Ethan Jones,Rohit@abc,971583,999,17005,Gaming Products,Neutral,Rajasthan,22-40,Female,Youtube,18.09711648
1275,Jackson Lee,Lucas Brown@abc,885659,973,34550,Food Products,Positive,Madhya Pradesh,22-40,Male,Tiktok,17.81015959
1276,Emma Garcia,Gaurav@jn,682670,986,40011,Smartphones,Neutral,Madhya Pradesh,All,All,Facebook,17.81015959
1277,Mia Johnson,Jackson Lee@abc,360266,51,27084,Fashion Accessories,Negative,Kerala,15-24,Female,Instagram,17.54838139
1278,Amelia Taylor,Salman Khan@abc,851696,241,17005,Gadgets,Neutral,Uttar Pradesh,15-24,Female,Youtube,17.54838139
1279,Sujeet,Vicky@kaushal,682670,962,40011,Travel Services,Negative,Delhi,25-40,All,Twitter,16.7619705
1280,Ethan Jones,Saurav@jn,885659,609,5859,Nutrition Products,Positive,Punjab,All,Male,Tiktok,16.7619705
1281,Mia Johnson,Zoe Williams@abc,230748,174,5859,Travel Services,Negative,Maharashtra,All,Female,Youtube,16.73682826
1282,Gagan,Amitabh@abc,856447,394,13377,Gaming Products,Negative,Karnataka,18-25,Male,Twitter,16.73682826
1283,Saurav,Sanjay Dutt@abcAiden Smith@abc,682670,394,41717,Cosmetics,Negative,Punjab,All,Male,Twitter,16.68668974
1284,Sanjay DuttAiden Smith,Sujeet@r,287030,122,49145,Gadgets,Positive,Haryana,15-24,Male,Facebook,16.68668974
1285,Ashwin,Sophia Rodriguez@abc,842653,632,49145,Smartphones,Negative,Karnataka,15-24,All,Instagram,16.60842622
1286,Jackson Lee,Sujeet@r,258700,545,34817,Art Supplies,Negative,Punjab,18-30,All,Twitter,16.60842622
1287,Ethan Jones,Ethan Jones@abc,546160,605,12931,Fashion Accessories,Neutral,Uttar Pradesh,18-30,All,Youtube,16.22546494
1288,Gaurav,Gagan@fef,992087,51,24228,Nutrition Products,Negative,Punjab,40-50,Male,Tiktok,16.22546494
1289,Liam Harris,Sophia Rodriguez@abc,856447,114,40347,Cosmetics,Negative,Kerala,All,Female,Youtube,16.21718532
1290,Saurav,Isabella Anderson@abc,113855,962,47405,Home Appliances,Neutral,Gujarat,18-30,Male,Twitter,16.21718532
1291,Elijah White,Sujeet@r,767339,390,27018,Gadgets,Negative,Goa,All,Female,Instagram,15.71096411
1292,Gagan,Rohit@abc,992087,690,12931,Smartphones,Neutral,Goa,22-40,All,Twitter,15.71096411
1293,Isabella Anderson,Noah Martinez@abc,258700,114,29874,Gadgets,Neutral,Kerala,18-30,All,Tiktok,15.578679
1294,Jackson Lee,Liam Harris@abc,704611,122,5494,Books,Negative,Kerala,18-30,Female,Tiktok,15.578679
1295,Liam Harris,Salman Khan@abc,856447,60,30531,Art Supplies,Negative,Goa,40-50,Male,Twitter,15.55373621
1296,Oliver Thompson,Liam Harris@abc,324945,944,41313,Gadgets,Neutral,Karnataka,40-50,Male,Instagram,15.55373621
1297,Ankit,Sanjay Dutt@abcAiden Smith@abc,264487,58,31587,Smartphones,Negative,Karnataka,40-50,Female,Tiktok,15.44269105
1298,Ethan Jones,Mia Johnson@abc,264487,386,5859,Gadgets,Neutral,Delhi,All,Female,Instagram,15.44269105
1299,Lucas Brown,Rahul@cdf,169890,114,6903,Smartphones,Negative,Kerala,22-40,Male,Youtube,15.39510769
1300,Rahul,Faisal@dscdf,980666,986,42198,Gadgets,Positive,Uttar Pradesh,15-24,Male,Instagram,15.39510769
1301,Ankit,Amitabh@abc,360266,757,17005,Smartphones,Positive,Madhya Pradesh,15-24,Female,Instagram,15.33467938
1302,Amitabh,Gagan@fef,302086,762,30531,Home Appliances,Negative,Uttar Pradesh,All,All,Tiktok,15.33467938
1303,Jackson Lee,Ethan Jones@abc,495171,193,28180,Food Products,Neutral,Karnataka,18-25,All,Tiktok,15.25986108
1304,Liam Harris,Jackson Lee@abc,113855,961,40011,Home Appliances,Neutral,Kerala,25-40,Male,Youtube,15.25986108
1305,Sujeet,Rohit@abc,767339,412,27084,Gaming Products,Neutral,Karnataka,18-28,Male,Youtube,14.8172738
1306,Vicky,Ashwin@ravichandra,202147,122,24651,Smartphones,Negative,Karnataka,22-40,All,Youtube,14.8172738
1307,Lucas Brown,Emma Garcia@abc,733223,847,36337,Travel Services,Neutral,Maharashtra,15-24,Male,Facebook,14.57948085
1308,Faisal,Sarukh khan@abc,202147,127,34817,Home Appliances,Positive,Karnataka,40-50,All,Facebook,14.57948085
1309,Ethan Jones,Lucas Brown@abc,264487,962,32011,Smartphones,Neutral,Madhya Pradesh,18-30,All,Twitter,14.43032719
1310,Gaurav,Rohit@abc,360266,241,26257,Gadgets,Negative,Karnataka,15-24,All,Twitter,14.43032719
1311,Lucas Brown,Faisal@dscdf,638336,540,20008,Nutrition Products,Neutral,Delhi,18-30,Male,Tiktok,14.34137089
1312,Akshay,Sanjay Dutt@abcAiden Smith@abc,842653,572,8042,Gaming Products,Neutral,Rajasthan,All,All,Facebook,14.34137089
1313,Amelia Taylor,Oliver Thompson@abc,487464,433,7083,Nutrition Products,Neutral,Madhya Pradesh,18-30,Female,Instagram,14.1220194
1314,Emma Garcia,Lucas Brown@abc,409843,229,27018,Smartphones,Neutral,Kerala,15-24,All,Tiktok,14.1220194
1315,Rahul,Gaurav@jn,997417,609,41717,Art Supplies,Positive,Uttar Pradesh,18-25,All,Twitter,14.05833464
1316,Jackson Lee,Saurav@jn,638336,832,49145,Gadgets,Positive,Delhi,40-50,Female,Instagram,14.05833464
1317,Emma Garcia,Salman Khan@abc,981916,762,12690,Travel Services,Neutral,Tamil Nadu,22-40,Female,Tiktok,14.02754379
1318,Gagan,Ava Wilson@abc,487464,143,27084,Gaming Products,Negative,Madhya Pradesh,30-45,Male,Instagram,14.02754379
1319,Sanjay DuttAiden Smith,Noah Martinez@abc,971583,412,40011,Nutrition Products,Negative,Maharashtra,22-40,All,Twitter,13.98881013
1320,Ava Wilson,Zoe Williams@abc,971583,175,6893,Gadgets,Neutral,Maharashtra,15-24,Male,Facebook,13.98881013
1321,Sujeet,Lucas Brown@abc,169890,508,29251,Gaming Products,Negative,Delhi,All,Male,Tiktok,13.96886979
1322,Akshay,Faisal@dscdf,487464,847,24716,Gadgets,Negative,Delhi,18-30,Female,Facebook,13.96886979
1323,Gagan,Mia Johnson@abc,612971,847,6893,Pet Supplies,Neutral,Uttar Pradesh,18-25,All,Instagram,13.92972641
1324,Vicky,Amitabh@abc,183216,944,42198,Food Products,Neutral,Gujarat,40-50,All,Facebook,13.92972641
1325,Jackson Lee,Noah Martinez@abc,287030,978,22289,Gaming Products,Negative,Rajasthan,22-40,All,Tiktok,13.90066504
1326,Sanjay DuttAiden Smith,Sophia Rodriguez@abc,324945,51,43038,Art Supplies,Neutral,Kerala,22-40,All,Youtube,13.90066504
1327,Gagan,Sanjay Dutt@abcAiden Smith@abc,409843,51,28785,Gadgets,Neutral,Bihar,15-24,Female,Twitter,13.65995143
1328,Gagan,Akshay@kumar,202147,632,12690,Gadgets,Neutral,Delhi,30-45,All,Twitter,13.65995143
1329,Lucas Brown,Zoe Williams@abc,981916,534,24228,Nutrition Products,Negative,Delhi,All,Female,Facebook,13.61613304
1330,Oliver Thompson,Amelia Taylor@abc,885659,632,21103,Books,Positive,Madhya Pradesh,22-40,All,Instagram,13.61613304
1331,Zoe Williams,Faisal@dscdf,784742,609,13377,Travel Services,Neutral,Maharashtra,15-24,Male,Tiktok,13.60840444
1332,Vicky,Gagan@fef,750376,245,25661,Gaming Products,Negative,Goa,18-25,All,Instagram,13.60840444
1333,Oliver Thompson,Sophia Rodriguez@abc,784742,961,27018,Cosmetics,Negative,Delhi,All,Male,Facebook,13.3713294
1334,Ashwin,Isabella Anderson@abc,741445,572,29874,Nutrition Products,Negative,Uttar Pradesh,18-30,Female,Youtube,13.3713294
1335,Saurav,Sophia Rodriguez@abc,230748,51,27084,Smartphones,Neutral,Rajasthan,18-25,Female,Tiktok,12.96693672
1336,Sanjay DuttAiden Smith,Akshay@kumar,842653,301,29251,Travel Services,Negative,Punjab,All,Male,Instagram,12.96693672
1337,Sujeet,Akshay@kumar,992087,962,7083,Gadgets,Positive,Tamil Nadu,15-24,All,Youtube,12.89609518
1338,Isabella Anderson,Elijah White@abc,664210,193,34817,Cosmetics,Neutral,Delhi,15-24,All,Tiktok,12.89609518
1339,Faisal,Sanjay Dutt@abcAiden Smith@abc,741445,60,34550,Art Supplies,Negative,Gujarat,15-24,Male,Instagram,12.59431279
1340,Akshay,Ashwin@ravichandra,992087,394,47405,Gaming Products,Negative,Punjab,15-24,Male,Instagram,12.59431279
1341,Jackson Lee,Salman Khan@abc,856447,390,41587,Gaming Products,Neutral,Karnataka,18-30,All,Instagram,12.57950089
1342,Gaurav,Mia Johnson@abc,709166,153,25661,Food Products,Neutral,Tamil Nadu,25-40,All,Twitter,12.57950089
1343,Ava Wilson,Noah Martinez@abc,409843,190,40347,Cosmetics,Neutral,Maharashtra,15-24,Male,Twitter,12.56973401
1344,Rohit,Sophia Rodriguez@abc,366076,143,47405,Fashion Accessories,Negative,Haryana,18-28,All,Youtube,12.56973401
1345,Rahul,Jackson Lee@abc,202147,847,24716,Home Appliances,Neutral,Goa,30-45,Male,Facebook,12.54846555
1346,Rohit,Ankit@jk,230748,433,28785,Cosmetics,Negative,Rajasthan,40-50,Male,Tiktok,12.54846555
1347,Sophia Rodriguez,Liam Harris@abc,992087,962,21103,Gadgets,Neutral,Gujarat,18-30,Male,Tiktok,12.38042092
1348,Rohit,Gaurav@jn,784742,605,40347,Gaming Products,Negative,Kerala,30-45,Male,Youtube,12.38042092
1349,Isabella Anderson,Faisal@dscdf,338287,978,47405,Art Supplies,Neutral,Karnataka,22-40,All,Facebook,12.27309791
1350,Vicky,Ethan Jones@abc,750376,544,36337,Gaming Products,Neutral,Karnataka,18-30,Female,Tiktok,12.27309791
1351,Ashwin,Ashwin@ravichandra,495171,962,27018,Gadgets,Neutral,Madhya Pradesh,15-24,All,Instagram,12.23212294
1352,Rohit,Zoe Williams@abc,302086,605,32383,Travel Services,Negative,Maharashtra,15-24,Female,Instagram,12.23212294
1353,Noah Martinez,Gaurav@jn,997417,973,22289,Travel Services,Neutral,Goa,40-50,All,Twitter,12.08921779
1354,Isabella Anderson,Mia Johnson@abc,287030,390,21103,Travel Services,Negative,Tamil Nadu,15-24,Female,Tiktok,12.08921779
1355,Oliver Thompson,Sarukh khan@abc,997417,534,12822,Travel Services,Positive,Punjab,15-24,Female,Instagram,12.06667157
1356,Noah Martinez,Salman Khan@abc,842653,433,29874,Gadgets,Neutral,Kerala,25-40,Female,Instagram,12.06667157
1357,Sophia Rodriguez,Sarukh khan@abc,169890,245,27084,Gaming Products,Negative,Delhi,18-25,Male,Youtube,12.06105267
1358,Amelia Taylor,Gaurav@jn,338287,762,26257,Travel Services,Neutral,Punjab,15-24,Male,Youtube,12.06105267
1359,Rahul,Rahul@cdf,202147,190,47405,Travel Services,Neutral,Kerala,30-45,Male,Tiktok,12.05541764
